time,x_pos,x_dot,theta,theta_dot,input_u
13.36,0.15191770667522214,0.06253926641084954,-0.0017658547346942454,-0.006166514703085414,-0.027049344981423428
13.38,0.15316344647199445,0.06203369736081512,-0.001884668857648661,-0.005723491945377333,-0.027449374661733233
13.4,0.15439901589553706,0.061522313713945495,-0.0019951273059480336,-0.0053303823801169,-0.027817174020786622
13.42,0.15562430249146372,0.061005440162802814,-0.0020981926472036817,-0.004983533541783921,-0.028171620184027118
13.44,0.15683919703724053,0.06048308894208897,-0.002194750125961743,-0.0046788992314825625,-0.028527307595148998
13.46,0.15804358808308833,0.059955037117696564,-0.0022856016910313866,-0.004412223981599852,-0.028895071414974372
13.48,0.15923735793655516,0.05942089371711497,-0.0023714633775543097,-0.004179194551213549,-0.02928249730735072
13.5,0.1604203798913893,0.05888015711247207,-0.0024529654143008502,-0.0039755614706378055,-0.02969440760460356
13.52,0.1615925165112531,0.05833226322756323,-0.002530654488521685,-0.0037972337816060573,-0.030133316511837094
13.540000000000001,0.16275361879144523,0.05777662525276362,-0.002604997663996454,-0.0036403501420329267,-0.030599849308436858
13.56,0.16390352603625802,0.057212665623758284,-0.0026763875108042246,-0.0035013294023931653,-0.03109312245480201
13.58,0.1650420663051493,0.05663984105812708,-0.0027451480663036737,-0.0033769036335311274,-0.03161108313596967
13.6,0.16616934449188123,0.05630726124302332,-0.0028124104608071975,-0.004012561706644304,0.31781685944088156
13.620000000000001,0.16745501984819697,0.07230491682822036,-0.003388325865367115,-0.05377758321804735,0.7312542400237079
13.64,0.16902957215580725,0.08443125272758531,-0.0048716864352354155,-0.0925470611134154,0.508980384684802
13.66,0.170804912114449,0.09245464005135937,-0.00701534645710737,-0.12008503824631957,0.30811262333146616
13.68,0.17270329227258552,0.09680843036924756,-0.00961106873331393,-0.13801701019026427,0.1294025986872425
13.700000000000001,0.17465571675507183,0.09793214583900132,-0.012482218225949715,-0.1478739239960954,-0.027044392754995376
13.72,0.17660193694238285,0.09625917403599732,-0.015481669612587757,-0.15107324905952405,-0.16170328704518583
13.74,0.1784902285119078,0.09220716477987237,-0.018489405862623005,-0.1489068251296996,-0.27549724601444475
13.76,0.18027700077000763,0.08617080968386277,-0.021409932298556457,-0.14253438664501034,-0.36968171716569215
13.780000000000001,0.18192628279456777,0.07851669254320347,-0.024169609391972897,-0.1329817505986728,-0.44574414838644
13.8,0.1834091247856922,0.06957991119458784,-0.026713988203081074,-0.12114274761734384,-0.5053186372357161
13.82,0.18470294720241234,0.05966218893114393,-0.029005214927346843,-0.1077840724081238,-0.5501145681323893
13.84,0.18579086482955556,0.049031214485272964,-0.03101955550907831,-0.0935523269400016,-0.5818581350520168
13.86,0.18666100792795717,0.03792097274879185,-0.032745077707608865,-0.07898262507713674,-0.6022455515968926
13.88,0.1873058581067999,0.026532852742092525,-0.034179516298706816,-0.06450821886050107,-0.6129067045239389
13.9,0.18772161253387562,0.015037344013766692,-0.03532833716880818,-0.05047069274259089,-0.6153780018012232
13.92,0.18790758656737436,0.0035761569610669635,-0.03620300779398019,-0.03713035176395377,-0.6110831936988129
13.94,0.18786566183859643,-0.007735374026875413,-0.03681947485337192,-0.024676502246762582,-0.6013209978926083
13.96,0.18759978421657403,-0.018805723590029456,-0.03719684436232183,-0.013237388713954528,-0.5872584305654279
13.98,0.1871155139139185,-0.029564543045519958,-0.037356255572857905,-0.002889608328277731,-0.5699288294035934
14.0,0.18641962821451386,-0.0399600423761956,-0.03731993682894464,0.006333125701234003,-0.5502336464256636
14.02,0.18551977588129653,-0.04995644940221368,-0.03711042943438997,0.01443195729910865,-0.5289471847454131
14.040000000000001,0.18442418119827078,-0.059531594021073705,-0.03674996425356864,0.021435646598800373,-0.5067235503901704
14.06,0.18314139477694946,-0.06867465233797745,-0.036259975088717145,0.02739413424490381,-0.48410518555159593
14.08,0.1816800876762854,-0.07738407427482187,-0.035660732742543416,0.032372905998476406,-0.461532441108203
14.1,0.18004888501119165,-0.08566570874594809,-0.03497108397253815,0.03644813361408426,-0.43935373241310094
14.120000000000001,0.17825623502443091,-0.09353113260199453,-0.03420828017657439,0.039702553411487256,-0.4178359021189671
14.14,0.17631030953906593,-0.10099618313391709,-0.033387881532717795,0.04222203340201575,-0.3971744865294293
14.16,0.17421893176568182,-0.10807968885271131,-0.03252372337561378,0.0440927726904584,-0.3775036472554053
14.18,0.17198952758505745,-0.11480238936815537,-0.0316279327642566,0.045399072628098044,-0.35890558771307157
14.200000000000001,0.16962909664065148,-0.12118603233467305,-0.030710984428480498,0.046221617348793466,-0.3414193243340685
14.22,0.16714419983689724,-0.12725263347113683,-0.02978178653070878,0.046636201426667204,-0.3250487255402752
14.24,0.16454096013234557,-0.13302388445833882,-0.028847787910476666,0.046712844044402665,-0.30976976796018135
14.26,0.16182507382729674,-0.13852069294611,-0.027915099664830866,0.046515231894111476,-0.29553698951510265
14.280000000000001,0.15900182986224967,-0.14376283884535182,-0.02698862503747737,0.04610043673204816,-0.2822891434221268
14.3,0.1560761349570686,-0.148768731433249,-0.026072192628978762,0.04551885780163918,-0.26995407642008984
14.32,0.15305254272396007,-0.1535552524689712,-0.025168688889883023,0.04481434399539009,-0.2584528692091035
14.34,0.14993528517471486,-0.15813767141991422,-0.02428018671313368,0.04402445545297098,-0.24770328778164452
14.36,0.14672830531022335,-0.16252961996392368,-0.0234080676996658,0.04318082913342203,-0.23762260157279888
14.38,0.14343528972541944,-0.16674311410045256,-0.02255313633276318,0.04230961762934845,-0.22812982869880993
14.4,0.14005881765007913,-0.17143205573704975,-0.0217130582561686,0.04336142480873251,-0.7962301161538231
14.42,0.13641848849034718,-0.19218714804240417,-0.020336327156548373,0.09321451394316925,-0.9639752606146608
14.44,0.13240467206730414,-0.20845563190517205,-0.01807733685310161,0.1306896890821206,-0.7351207241088373
14.46,0.1281083889881889,-0.22050592512219414,-0.015182914258184504,0.15703629513141293,-0.5279660031195775
14.48,0.12360962816668565,-0.228777421793001,-0.011859189746082955,0.17388394777654545,-0.34324970998126453
14.5,0.11897952334799351,-0.23371399705073,-0.008280648577465983,0.18276390170528267,-0.18099587748561197
14.52,0.11428038865298211,-0.23575196455689593,-0.004592291596288433,0.185090912868619,-0.04066129696279526
14.540000000000001,0.10956596760383397,-0.23531071729519126,-0.0009120899225944711,0.18215178716750197,0.0787333939690221
14.56,0.10488184517416854,-0.23278573128775443,0.002666388982811389,0.1750995186930833,0.178488805068747
14.58,0.1002659787571343,-0.22854361878625254,0.006071285418352915,0.16495200725301828,0.26012760695025905
14.6,0.09574931008943781,-0.2229189308670735,0.009249763969290978,0.15259443899179392,0.3253103030268986
14.620000000000001,0.09135642599583427,-0.2162124275129848,0.012165407375353958,0.13878451154592963,0.37576498006235654
14.64,0.0871062412465962,-0.20869055474704115,0.014795737261276148,0.12415978317295248,0.4132299088545297
14.66,0.08301268179589714,-0.20058589196821033,0.017129897805569776,0.10924652111597354,0.43940777712725737
14.68,0.07908535116054471,-0.19209835729405778,0.01916652685321165,0.09446951615416435,0.4559302964104313
14.700000000000001,0.07533016669329136,-0.18339698360165782,0.020911829188254724,0.08016241639367903,0.46433192438448123
14.72,0.07174995600549673,-0.1746221024002566,0.02237785855019316,0.06657821286481812,0.4660314755752149
14.74,0.06834500681450245,-0.1658877961451555,0.02358100836446905,0.05389958177518344,0.4623204490512273
14.76,0.06511356605518628,-0.15728450172164224,0.024540705914560326,0.04224885300433297,0.45435697545130904
14.780000000000001,0.062052286232805454,-0.14888166831514715,0.025278300658657916,0.03169743154812468,0.443164371691386
14.8,0.05915661874002577,-0.14073039156200265,0.02581613443684713,0.02227454827086249,0.42963338534879375
14.82,0.056421155252182054,-0.1328659626491057,0.026176779278272222,0.013975258799451676,0.4145273080613469
14.84,0.05383991938982605,-0.12531028587305626,0.02638242726250763,0.006767645113702982,0.3984892350972019
14.86,0.05140661163489455,-0.11807413110667284,0.02645441628506582,0.0005992038515444956,0.38205084398946565
14.88,0.04911481104387815,-0.11115919872243041,0.026412875504005704,-0.004597570888133297,0.3656421568101567
14.9,0.04695813765391712,-0.10455998388927437,0.02627647459475989,-0.008900383815983614,0.3496018368159729
14.92,0.044930379659285605,-0.09826543491515281,0.026062261617129677,-0.012393073247409271,0.3341876498103862
14.94,0.04302558947711747,-0.09226040659113573,0.025785575217222335,-0.015162233698366796,0.3195867929864594
14.96,0.04123815275043796,-0.08652691445100176,0.025460017974695385,-0.017294468765457333,0.3059258589106058
14.98,0.03956283417863405,-0.08104519964258927,0.02509747889972153,-0.01887421283506495,0.2932802596056722
15.0,0.0379948038424242,-0.07579461686232508,0.02470819433251483,-0.019982058588798982,0.28168298552467996
15.02,0.036529647421294845,-0.07075435967570035,0.024300837758405355,-0.02069352760696939,0.2711326168672758
15.040000000000001,0.03516336340253735,-0.06590403866997244,0.0238826302891932,-0.021078223213884445,0.26160054059191906
15.06,0.03389235006613856,-0.06122412838773308,0.023459464750367677,-0.02119930769981088,0.25303735611530137
15.08,0.03271338471007921,-0.056696298987158,0.0230360374339665,-0.021113249881293768,0.2453784766180637
15.1,0.03162359726512817,-0.05230364817149716,0.022615982614426145,-0.02086979335483371,0.23854895167366202
15.120000000000001,0.03062044014403156,-0.04803084821970054,0.022202005870749414,-0.020512100530857506,0.23246755117485424
15.14,0.0297016558824105,-0.04386422201359734,0.02179601310787497,-0.020077032416345474,0.22705016083159454
15.16,0.02886524386148483,-0.03979176086503349,0.021399232921875636,-0.019595528991668183,0.22221254641586752
15.18,0.02810942715843753,-0.03580309575854493,0.021012330608894975,-0.019093059778355334,0.21787254796334052
15.200000000000001,0.02743350308414703,-0.03124599007686205,0.02063284607046479,-0.02051956852087588,0.7910344124796661
15.22,0.027019715324997227,-0.010531419441716542,0.019709160166711027,-0.07075268797681941,0.9637492712147018
15.24,0.026979503475637955,0.0057861687518313025,0.017895566164516666,-0.10861262590135785,0.7397721161064769
15.26,0.02722362251194149,0.01797349781619048,0.015438801982413338,-0.13534816799389107,0.5374021339031726
15.280000000000001,0.027673825174316224,0.026468263829276924,0.012544919801247873,-0.15258840923707653,0.357377756940835
15.3,0.028260685393908826,0.03171264248298613,0.009388336714503278,-0.16186412234886463,0.19972294126469933
15.32,0.02892356273728088,0.03414124822881042,0.006113994656310489,-0.1645896193273371,0.06389448217732285
15.34,0.029610353398568795,0.03417177633002888,0.0028398143473334064,-0.16205129869030716,-0.05108691686526694
15.36,0.03027707818898403,0.03219800751237194,-0.00034067935282203736,-0.15540178172599142,-0.14652175339814774
15.38,0.0308873516243117,0.028584861827599964,-0.0033556622140184025,-0.1456586276503214,-0.2239325518578752
15.4,0.03141177006777532,0.023665201714794137,-0.006152327781621567,-0.13370671161765812,-0.28497964524868474
15.42,0.03182725106010866,0.0177381023905857,-0.008694281808944361,-0.12030344714178907,-0.3313909330390572
15.44,0.032116350541606165,0.011068329176495032,-0.010959063497476176,-0.1060861324612156,-0.36490448714047685
15.46,0.03226657969627825,0.003886784949028977,-0.012935829620425502,-0.09158079618666178,-0.3872227883529376
15.48,0.032269738657418334,-0.003608284451790805,-0.014623226036809019,-0.07721200924021326,-0.3999773353470934
15.5,0.03212128031963281,-0.011249514139353715,-0.016027461314675986,-0.06331321618480526,-0.40470236792503755
15.52,0.03181971400229854,-0.018898236269268457,-0.017160589050625702,-0.050137218541079685,-0.4028164776865035
15.540000000000001,0.031366055689172834,-0.02644202767493274,-0.01803899885984746,-0.037866514961511416,-0.3956109349674893
15.56,0.03076332900505956,-0.03379210630927455,-0.018682110768272087,-0.026623267858175453,-0.3842436345674346
15.58,0.03001611895298059,-0.04088067326808658,-0.01911126371412905,-0.016478723195592616,-0.36973764877775434
15.6,0.029129295955736535,-0.0483017208093727,-0.01934611929952825,-0.005532510009281913,-0.9300661155289549
15.620000000000001,0.02792577180246865,-0.07160331120695754,-0.01885777172053887,0.05308205914547858,-1.0881165845570784
15.64,0.02629992998506485,-0.09020478827794841,-0.017323125251477386,0.09820515107672781,-0.8483543926617864
15.66,0.024347235202720172,-0.10435904361377307,-0.01501087879095647,0.1311295141077354,-0.6296712415969081
15.68,0.022152325710652468,-0.11450012320685087,-0.012147977520095594,0.1535461341676514,-0.43328974818597393
15.700000000000001,0.019791006570675118,-0.12107473744255032,-0.008928358986317884,0.16706033534810974,-0.2596199783703927
15.72,0.017330139752595907,-0.12452843104789937,-0.005514906027221474,0.17316914617538293,-0.10841736065663098
15.74,0.014827781373819604,-0.1252946455872536,-0.002041776274798873,0.17324607723191454,0.02107564247260113
15.76,0.012333511463146329,-0.12378635049505536,0.001383028340928923,0.16853215795315848,0.13000430416948028
15.780000000000001,0.009888908104097243,-0.12038992114593822,0.004674966417562326,0.1601321616435019,0.2197925881399963
15.8,0.0075281241533620745,-0.11546095253827927,0.0077702300451771,0.14901503908558242,0.2920496790619288
15.82,0.005278530808405076,-0.10932171298851882,0.010623061092024743,0.13601767816913832,0.34849121327499066
15.84,0.00316139801626622,-0.1022599622122887,0.01320316933185671,0.1218512061128634,0.39087414608198967
15.860000000000001,0.0011925870039737518,-0.09452888094103931,0.01549329625176582,0.1071091491679462,0.4209440693449193
15.88,-0.0006167649742511903,-0.08634788363807072,0.017486955635866424,0.09227685987488957,0.44039372564407625
15.9,-0.0022595832596855646,-0.07790411098136926,0.01918637113394426,0.07774171225065273,0.4508314433468041
15.92,-0.0037322295525986965,-0.06935442379858851,0.02060062188446333,0.06380364945030026,0.4537582316335324
15.94,-0.005033919265970991,-0.060827744460335585,0.021743999736189693,0.05068574563058772,0.45055231789787453
15.96,-0.006166188072803567,-0.052427614894426905,0.022634575556998528,0.03854451344774476,0.4424599749460067
15.98,-0.007132410852881838,-0.044234862034688086,0.023292967380140833,0.02747975064389628,0.430591565951748
16.0,-0.007936491529368333,-0.035666839116183846,0.023738632954082087,0.015614323752827373,0.9930044716198505
16.02,-0.0084005861314653,-0.011185228067103193,0.0234428785244224,-0.04390001393455957,1.1526659584410128
16.04,-0.008418502117936098,0.008621067503984402,0.022083145684397305,-0.08988925432572528,0.9141154962626448
16.06,-0.008085279128685851,0.02399806820783715,0.019928915902423763,-0.1236357084698717,0.6963126382012095
16.080000000000002,-0.00748525509181716,0.035374195660069184,0.01720809259014184,-0.14682314988022455,0.5005411756011218
16.1,-0.006694035879959052,0.04319164836164722,0.014115687613879104,-0.16105242746030035,0.3272655269175567
16.12,-0.005778364506073653,0.04789243752741294,0.010815724086597265,-0.1678183763408755,0.17628870786674836
16.14,-0.004796240111119122,0.04990731883177258,0.007443524485362182,-0.16849417704711347,0.046894218162655384
16.16,-0.0037972320349819555,0.04964729865594928,0.004108246742207455,-0.1643220136863093,-0.06202839242446653
16.18,-0.0028229406865916034,0.047497395243780854,0.0008955531677025995,-0.15640896146903688,-0.1518740563485966
16.2,-0.0019075632373361383,0.043812344655886536,-0.0021296824266343745,-0.14572712391019943,-0.22422823774945788
16.22,-0.0010785282192489949,0.038913956729995355,-0.004920705401398109,-0.13311713608074652,-0.28078764805105655
16.240000000000002,-0.00035716881554793056,0.0330898458145434,-0.007446308061931101,-0.11929424863992731,-0.3232945840690385
16.26,0.00024059008478004176,0.026593283472946858,-0.009688399109753304,-0.10485630511461999,-0.35348371854884986
16.28,0.0007035511800353082,0.019643944498459267,-0.011639746555751927,-0.0902930196772857,-0.373040102224203
16.3,0.0010245861833678097,0.012429342472501492,-0.013301914932806138,-0.07599605273515045,-0.3835671115317467
16.32,0.0012000113456036802,0.005106775961202502,-0.01468340844315024,-0.062269465693430955,-0.3865630881692531
16.34,0.001229005699627227,-0.0021943693431004723,-0.015798024086727196,-0.04934021342616678,-0.3834054577727515
16.36,0.0011130777918220052,-0.00937009414088989,-0.01666341269780225,-0.03736840276334819,-0.375341178066074
16.38,0.000855584252805272,-0.016339144694766244,-0.017299841017594752,-0.026457107459540014,-0.36348244576310557
16.4,0.00046041882801637653,-0.02368379004811341,-0.017726477688486755,-0.01473213486716586,-0.9258893266948675
16.42,-0.00025026566438841283,-0.04694203313443531,-0.017414395273893473,0.04465216179731726,-1.0855323670203578
16.44,-0.0013826595217933224,-0.06552472358029972,-0.016040850217641848,0.09051950432331221,-0.8468354976907453
16.46,-0.0028417163344821184,-0.07967771719343993,-0.013875181197576043,0.12415027131716298,-0.628992393845468
16.48,-0.004543089189824181,-0.0898293424869964,-0.011145184202853865,0.14722659607686683,-0.43318453241370625
16.5,-0.0064111620422587275,-0.09642178339212995,-0.008045793660838598,0.16134797574560955,-0.2598792170444747
16.52,-0.00837918215846547,-0.0998971103358767,-0.004740979643857914,0.16800815314643294,-0.10888227057689656
16.54,-0.01038914256385697,-0.10068620762323505,-0.001366031055618079,0.16857944998756036,0.02052014626090772
16.56,-0.012391469306968921,-0.09920027423006637,0.0019699126830386494,0.16430339856143678,0.12943601911911012
16.580000000000002,-0.014344561807740503,-0.09582457877596984,0.005181196587239812,0.15628660302604566,0.21925804731669898
16.6,-0.016214228254139592,-0.0909141588725609,0.008202946345235967,0.14550085122383527,0.2915697152818711
16.62,-0.017973051959823207,-0.08479117030800429,0.010988401855923643,0.13278659387015712,0.34806601923805724
16.64,-0.019599718893973564,-0.0777436110399698,0.013506347400727554,0.11885900617360294,0.39048780747742345
16.66,-0.021078331314010962,-0.0700251673562166,0.01573868306449074,0.10431594457684006,0.4205685659308702
16.68,-0.022397727618100837,-0.061855953666197165,0.017678169227228403,0.089647205998522,0.4399924097200476
16.7,-0.023550824211681677,-0.05342394224649633,0.019326365005113158,0.07524458694074,0.4503620162324474
16.72,-0.024533991357633636,-0.04488690409597049,0.02069177231706268,0.061412323814367224,0.45317524712483964
16.740000000000002,-0.025346471646213554,-0.03637470624403563,0.021788189663535962,0.048377572956116326,0.44980924756972396
16.76,-0.025989846860617904,-0.02799183392306072,0.02263327358356966,0.03630065854876541,0.4415108739695173
16.78,-0.026467556600926475,-0.019820027615044228,0.02324730095434481,0.02528487878515849,0.4293923801349354
16.8,-0.026782649074228657,-0.010777079021079605,0.023646627936602167,0.011955520110036817,1.2035847698018798
16.82,-0.026745075353019652,0.013793158288038385,0.02326536888124223,-0.047904806899343136,1.140957658330817
16.84,-0.02626562503837969,0.03338118589334319,0.021830949122515857,-0.09336609390111075,0.9029146772572127
16.86,-0.02543928734590151,0.048551338054120825,0.019611830991903226,-0.1266598141837913,0.6856457282689619
16.88,-0.02435017114288266,0.05973201189222347,0.016834466210755836,-0.14946433833539755,0.4904043087699118
16.9,-0.023073658803619005,0.06736489519409827,0.013692529914472564,-0.16337447408960393,0.3176311854039133
16.92,-0.021676283919024292,0.07189112072011779,0.010348833275566703,-0.16987866184002395,0.16711158343105742
16.94,-0.020215856582091633,0.073740301140543,0.0069376162666643015,-0.1703435684059914,0.038116306870515246
16.96,-0.018741781841210257,0.07332212375206183,0.003567084168679237,-0.16600493421222082,-0.07047343150956296
16.98,-0.01729552332381225,0.07102018620375196,0.0003220735489132511,-0.15796360888789038,-0.1600572358239683
17.0,-0.015911170322678185,0.06718776412354784,-0.00273324615402982,-0.1471858003814492,-0.23222221857406306
17.02,-0.01461607267329603,0.062145216971286645,-0.005552710756519238,-0.1345066586374565,-0.28866430145667343
17.04,-0.01343151343368561,0.05617875806840739,-0.00810559788704607,-0.12063641306442976,-0.33112307890079107
17.06,-0.012373394638273425,0.04954033720619906,-0.010374206056611601,-0.10616838050627804,-0.3613290734191594
17.080000000000002,-0.011452916190014872,0.04244840836379393,-0.012351607610378724,-0.09158825490752197,-0.3809621427265949
17.1,-0.010677232256320493,0.03508937991961133,-0.014039596058720875,-0.07728417958067844,-0.39161977494768124
17.12,-0.010050073338013431,0.0276195695408059,-0.015446839151737501,-0.06355718667218863,-0.39479402128259267
17.14,-0.009572325493957406,0.020167510071525688,-0.016587241533237772,-0.05063166522551267,-0.39185585729679573
17.16,-0.009242561045339338,0.012836475742922758,-0.01747851474486438,-0.0386655886508049,-0.38404582754267425
17.18,-0.009057517479200505,0.005707119552416904,-0.018140947597981797,-0.027760294215432253,-0.37246990740638514
17.2,-0.009012523252743126,-0.0011598675287047974,-0.0185963663379565,-0.017969661389262943,-0.35809960567039373
17.22,-0.00910187080403516,-0.007721146905097136,-0.01886727144259589,-0.00930858272061397,-0.3417754268811445
17.240000000000002,-0.009319138338907433,-0.013948227618640945,-0.018976136179533545,-0.00176066073296816,-0.3242129105648968
17.26,-0.0096574629266947,-0.019825107771879444,-0.01894485106009256,0.00471490242668919,-0.3060105616916964
17.28,-0.010109768137208668,-0.025346091144536908,-0.018794297943318505,0.010177228664368806,-0.28765908122273975
17.3,-0.01066894992484232,-0.030513797615049566,-0.018544037648123107,0.014698485303351563,-0.26955139532034994
17.32,-0.011328024747941808,-0.03533737726998113,-0.018212095420107887,0.018359371676255346,-0.25199306556668244
17.34,-0.01208024403505879,-0.039830930914475385,-0.017814829380740936,0.021245325962598365,-0.23521273945867888
17.36,-0.012919179104191667,-0.04401213394394799,-0.01736686807992034,0.023443398492162044,-0.21937237000574097
17.38,-0.013838780533490453,-0.047901056052254073,-0.016881104409628832,0.02503973211168738,-0.20457699522868314
17.400000000000002,-0.014833415795997134,-0.05151916588476993,-0.016368734358096965,0.02611758724820232,-0.19088392275649047
17.42,-0.01589788872770635,-0.05488850734927364,-0.01583933034230802,0.02675584852049469,-0.17831121174193715
17.44,-0.017027444115570084,-0.05803103273230787,-0.015300940112542929,0.027027950718558923,-0.16684538431260723
17.46,-0.018217760385284942,-0.060968076901193484,-0.014760203444928389,0.02700116430241534,-0.15644833219046592
17.48,-0.019464933050524033,-0.06371995657942313,-0.014222480002825243,0.026736183925555053,-0.14706341147274649
17.5,-0.020765451266049298,-0.06630567885397413,-0.013691982837977287,0.02628696756830047,-0.13862074043624117
17.52,-0.022116169515123275,-0.06874274360694477,-0.013171913005701773,0.025700778419588084,-0.13104173219305
17.54,-0.023514276163180213,-0.07104702537219534,-0.012664591677771614,0.025018386459553833,-0.12424290667741238
17.56,-0.02495726032951514,-0.07323272112320697,-0.012171586948612305,0.024274391594779853,-0.11813903535579921
17.580000000000002,-0.026442878270071392,-0.07531235163501293,-0.011693833244764999,0.023497635042192783,-0.11264567777624085
17.6,-0.027969120229298042,-0.07729680527506447,-0.01123174186651042,0.02271167033602349,-0.1076811721244218
17.62,-0.029534178508549204,-0.0791954143191867,-0.010785301718293108,0.021935269761602406,-0.10316814281005647
17.64,-0.031136417312783903,-0.0810160551220482,-0.01035416972675444,0.02118294614026943,-0.09903458720078027
17.66,-0.032774344775964984,-0.08276526466749692,-0.009937750808370201,0.020465473661647908,-0.09521460133990256
17.68,-0.034446587427533905,-0.08444836716032099,-0.00953526754012773,0.019790394860306076,-0.09164880117106869
17.7,-0.03615186724631147,-0.08606960538129615,-0.009145819913893542,0.019162503854749588,-0.08828449174423816
17.72,-0.0378889813524973,-0.08763227250082548,-0.008768435725704602,0.018584298610457645,-0.0850756323475751
17.740000000000002,-0.03965678431130714,-0.08913884092657247,-0.00840211227260404,0.0180563972669162,-0.08198264071242492
17.76,-0.04145417296129336,-0.09059108554443218,-0.008045850108971934,0.017577915499724973,-0.07897207454961581
17.78,-0.04328007363462583,-0.09199019940018525,-0.007698679658287377,0.017146803496184585,-0.07601622383676054
17.8,-0.04513343160364472,-0.09333690046378405,-0.007359681491118513,0.016760142432951708,-0.073092642599343
17.82,-0.04701320256604696,-0.09463152862384684,-0.007028001071523905,0.016414401385967208,-0.07018364449722915
17.84,-0.04891834596836998,-0.09587413248227104,-0.006702858747046966,0.01610565640535291,-0.06727578240345135
17.86,-0.050847819962415226,-0.0970645458645645,-0.00638355571657829,0.015829774080674357,-0.06435932838392523
17.88,-0.05280057779043773,-0.0982024542377111,-0.006069476659459344,0.015582562333427741,-0.061427767078412576
17.900000000000002,-0.054775565401003534,-0.09928745144157486,-0.005760089651654662,0.015359891431017625,-0.05847731245366803
17.92,-0.056771720107215456,-0.10031908729946523,-0.005454943933452649,0.015157788345282126,-0.055506455246994144
17.94,-0.05878797011152363,-0.10129690678582835,-0.005153666030300114,0.01497250760219212,-0.052515546131065016
17.96,-0.060823234735666386,-0.10222048150104801,-0.004855954665925925,0.014800581708904264,-0.049506417690763964
17.98,-0.06287642520973226,-0.10308943424159552,-0.00456157484634521,0.014638854118801132,-0.04648204668672375
18.0,-0.06494644589023815,-0.1039034574642714,-0.004270351435795953,0.014484497521150401,-0.04344625676184507
18.02,-0.0670321957930113,-0.10466232643152937,-0.00398216249196136,0.01433502003396815,-0.04040346069777593
18.04,-0.06913257034213573,-0.10536590779576505,-0.003696932578530763,0.014188261648863804,-0.03735844051881596
18.06,-0.07124646325097957,-0.10601416433831566,-0.003414626228577477,0.014042383035362243,-0.03431616314167821
18.080000000000002,-0.0733727684651322,-0.1066071565275103,-0.0031352416925263115,0.013895848567887,-0.03128162885244805
18.1,-0.07551038210979866,-0.10714504150264587,-0.002858805069636833,0.013747405198019232,-0.028259749629747602
18.12,-0.07765820439573837,-0.10762807002994408,-0.002585364891809368,0.013596058563094926,-0.025255254200067547
18.14,-0.07981514144812493,-0.1080565819145865,-0.0023149872029113016,0.013441047503624683,-0.022272616684073807
18.16,-0.08198010703178273,-0.1084310002916339,-0.0020477511554258527,0.01328181795922462,-0.019316005750131787
18.18,-0.08415202415410808,-0.10875182515940353,-0.001783745128715016,0.013117997027566749,-0.016389251314398834
18.2,-0.08632982653368955,-0.10901962646277533,-0.00152306335919491,0.012949367804300118,-0.013495825998893905
18.22,-0.08851245992826201,-0.10923503698168388,-0.001265803061870379,0.012775845474292443,-0.010638838765501164
18.240000000000002,-0.09069888332024899,-0.10939874523223718,-0.00101206201458807,0.012597454995681582,-0.007821038372563564
18.26,-0.09288806996185425,-0.10951148854477438,-0.0007619365706747763,0.012414310607466708,-0.00504482454123985
18.28,-0.0950790082845673,-0.10957404644485158,-0.0005155200619761548,0.01222659729774595,-0.0023122649626170087
18.3,-0.09727070268010952,-0.1095872344295885,-0.00027290155237263763,0.01203455429202812,0.00037488348308342993
18.32,-0.09946217416141401,-0.10955189820288418,-3.416490131324293e-05,0.011838460557959092,0.0030151506923812932
18.34,-0.10165246091324093,-0.10946890840847807,0.0002006119024978907,0.011638622272875866,0.005607327667966306
18.36,-0.10384061874260204,-0.10933915587940488,0.0004313571756553436,0.011435362162361564,0.008150440187130315
18.38,-0.10602572143936621,-0.10916354740572912,0.0006580057791071914,0.01122901058996409,0.010643722599144279
18.400000000000002,-0.10820686105731721,-0.10894300200918935,0.0008804991953690741,0.011019898259045964,0.013086592374581402
18.42,-0.11038314812559881,-0.10867844770315814,0.0010987854746463742,0.010808350376009638,0.01547862588155285
18.44,-0.1125537117999781,-0.10837081870876168,0.0013128190775346224,0.010594682118637918,0.017819535734520147
18.46,-0.11471769996270545,-0.10802105309274389,0.001522560638829766,0.010379195252856036,0.02010914995011987
18.48,-0.11687427927903865,-0.10763009078935397,0.001727976673877499,0.010162175744816615,0.022347393050378365
18.5,-0.11902263521771704,-0.10719887196686716,0.0019290392458905967,0.009943892221911117,0.024534269175571756
18.52,-0.12116197204188095,-0.10672833569901588,0.0021257256098222905,0.00972459514530591,0.026669847205496387
18.54,-0.12329151277614304,-0.10621941890234483,0.0023180178457393886,0.00950451656718856,0.028754247837603775
18.56,-0.1254104991547524,-0.10567305550206879,0.0025059024922171823,0.009283870357493392,0.03078763253187284
18.580000000000002,-0.12751819155506536,-0.10509017579119542,0.0026893701880939366,0.009062852796957439,0.032770194203961635
18.6,-0.12961386891985566,-0.10447170595029324,0.0028684153289814554,0.008841643445531861,0.03470214952871664
18.62,-0.13169682867137963,-0.1038185676981797,0.0030430357432293903,0.008620406207112796,0.036583732704146894
18.64,-0.1337663866195359,-0.1031316780468531,0.003213232390574653,0.008399290523011423,0.0384151905202575
